,Event Date,Event Type,Event Comment,County,Location,Tenant City,Tenant State,Tenant ZIP Code,Case Type,Case Number,Evicted Date,Event Year,Eviction Year
342244,2024-09-12,Petition - For Warrant of Restitution Filed,OFFIT::Warrant of Restitution,Baltimore,Towson,Towson,MD,21239.0,Failure to Pay Rent,D-08-LT-24-29132-017,,2024.0,
342245,2024-09-12,Petition - For Warrant of Restitution Filed,OFFIT::Warrant of Restitution,Baltimore,Towson,Towson,MD,21239.0,Failure to Pay Rent,D-08-LT-24-29132-024,,2024.0,
342246,2024-09-12,Petition - For Warrant of Restitution Filed,BBSG::Warrant of Restitution,Baltimore,Towson,Towson,MD,21204.0,Failure to Pay Rent,D-08-LT-24-29371-003,,2024.0,
342247,2024-09-12,Petition - For Warrant of Restitution Filed,BBSG::Warrant of Restitution,Baltimore,Towson,Towson,MD,21204.0,Failure to Pay Rent,D-08-LT-24-29371-005,,2024.0,
342248,2024-09-12,Petition - For Warrant of Restitution Filed,BBSG::Warrant of Restitution,Baltimore,Towson,Towson,MD,21204.0,Failure to Pay Rent,D-08-LT-24-29409-003,,2024.0,
342249,2024-09-12,Petition - For Warrant of Restitution Filed,BRISTOL::Warrant of Restitution,Baltimore,Towson,BALTIMORE,MD,21208.0,Failure to Pay Rent,D-08-LT-24-29410-001,,2024.0,
342250,2024-09-12,Petition - For Warrant of Restitution Filed,BRISTOL::Warrant of Restitution,Baltimore,Towson,BALTIMORE,MD,21208.0,Failure to Pay Rent,D-08-LT-24-29410-012,,2024.0,
342251,2024-09-12,Petition - For Warrant of Restitution Filed,BRISTOL::Warrant of Restitution,Baltimore,Towson,PIKESVILLE,MD,21208.0,Failure to Pay Rent,D-08-LT-24-29411-005,,2024.0,
342252,2024-09-12,Petition - For Warrant of Restitution Filed,BRISTOL::Warrant of Restitution,Baltimore,Towson,PIKESVILLE,MD,21208.0,Failure to Pay Rent,D-08-LT-24-29411-003,,2024.0,
342253,2024-09-12,Petition - For Warrant of Restitution Filed,BRISTOL::Warrant of Restitution,Baltimore,Towson,PIKESVILLE,MD,21208.0,Failure to Pay Rent,D-08-LT-24-29411-013,,2024.0,
342254,2024-09-12,Petition - For Warrant of Restitution Filed,BRISTOL::Warrant of Restitution,Baltimore,Towson,PIKESVILLE,MD,21208.0,Failure to Pay Rent,D-08-LT-24-29411-008,,2024.0,
342255,2024-09-12,Petition - For Warrant of Restitution Filed,BRISTOL::Warrant of Restitution,Baltimore,Towson,PIKESVILLE,MD,21208.0,Failure to Pay Rent,D-08-LT-24-29411-012,,2024.0,
342256,2024-09-12,Petition - For Warrant of Restitution Filed,,Baltimore,Towson,YORK,PA,17403.0,Failure to Pay Rent,D-084-LT-24-001222,,2024.0,
342257,2024-09-12,Petition - For Warrant of Restitution Filed,Warrant of Restitution,Calvert,Calvert,Chesapeake Beach,MD,20732.0,Failure to Pay Rent,D-041-LT-24-29761-003,,2024.0,
342258,2024-09-12,Petition - For Warrant of Restitution Filed,Warrant of Restitution,Calvert,Calvert,Prince Frederick,MD,20678.0,Failure to Pay Rent,D-041-LT-24-29761-002,,2024.0,
342259,2024-09-12,Petition - For Warrant of Restitution Filed,Warrant of Restitution,Calvert,Calvert,Prince Frederick,MD,20678.0,Failure to Pay Rent,D-041-LT-24-29761-004,,2024.0,
342260,2024-09-12,Petition - For Warrant of Restitution Filed,,Carroll,Carroll,WESTMINSTER,MD,21157.0,Failure to Pay Rent,D-102-LT-24-000255,,2024.0,
342261,2024-09-12,Petition - For Warrant of Restitution Filed,,Cecil,Cecil,PORT DEPOSIT,MD,21904.0,Failure to Pay Rent,D-032-LT-24-001163,,2024.0,
342262,2024-09-12,Petition - For Warrant of Restitution Filed,EWRIT::Warrant of Restitution,Cecil,Cecil,North East,MD,21901.0,Failure to Pay Rent,D-032-LT-24-29039-003,,2024.0,
342263,2024-09-12,Petition - For Warrant of Restitution Filed,EWRIT::Warrant of Restitution,Cecil,Cecil,North East,MD,21901.0,Failure to Pay Rent,D-032-LT-24-29039-006,,2024.0,
342264,2024-09-12,Petition - For Warrant of Restitution Filed,EWRIT::Warrant of Restitution,Cecil,Cecil,ELKTON,MD,21921.0,Failure to Pay Rent,D-032-LT-24-29117-005,,2024.0,
342265,2024-09-12,Petition - For Warrant of Restitution Filed,EWRIT::Warrant of Restitution,Cecil,Cecil,ELKTON,MD,21921.0,Failure to Pay Rent,D-032-LT-24-29120-001,,2024.0,
342266,2024-09-12,Petition - For Warrant of Restitution Filed,EWRIT::Warrant of Restitution,Cecil,Cecil,ELKTON,MD,21921.0,Failure to Pay Rent,D-032-LT-24-29120-003,,2024.0,
342267,2024-09-12,Petition - For Warrant of Restitution Filed,EWRIT::Warrant of Restitution,Cecil,Cecil,ELKTON,MD,21921.0,Failure to Pay Rent,D-032-LT-24-29120-007,,2024.0,
342268,2024-09-12,Petition - For Warrant of Restitution Filed,EWRIT::Warrant of Restitution,Cecil,Cecil,ELKTON,MD,21921.0,Failure to Pay Rent,D-032-LT-24-29120-008,,2024.0,
342269,2024-09-12,Petition - For Warrant of Restitution Filed,,Cecil,Cecil,Elkton,MD,21921.0,Failure to Pay Rent,D-032-LT-24-29683-001,,2024.0,
342270,2024-09-12,Petition - For Warrant of Restitution Filed,,Charles,Charles,La Plata,MD,20646.0,Failure to Pay Rent,D-042-LT-24-27117-009,,2024.0,
342271,2024-09-12,Petition - For Warrant of Restitution Filed,,Dorchester,Dorchester,CAMBRIDGE,MD,21613.0,Failure to Pay Rent,D-021-LT-24-000538,,2024.0,
342272,2024-09-12,Petition - For Warrant of Restitution Filed,,Dorchester,Dorchester,CAMBRIDGE,MD,21613.0,Failure to Pay Rent,D-021-LT-24-000541,,2024.0,
342273,2024-09-12,Petition - For Warrant of Restitution Filed,,Frederick,Frederick,FREDERICK,MD,21701.0,Failure to Pay Rent,D-111-LT-24-000392,,2024.0,
342274,2024-09-12,Petition - For Warrant of Restitution Filed,,Frederick,Frederick,FREDERICK,MD,21701.0,Failure to Pay Rent,D-111-LT-24-000393,,2024.0,
342275,2024-09-12,Petition - For Warrant of Restitution Filed,,Frederick,Frederick,FREDERICK,MD,21701.0,Failure to Pay Rent,D-111-LT-24-000394,,2024.0,
342276,2024-09-12,Petition - For Warrant of Restitution Filed,,Frederick,Frederick,FREDERICK,MD,21701.0,Failure to Pay Rent,D-111-LT-24-000395,,2024.0,
342277,2024-09-12,Petition - For Warrant of Restitution Filed,,Frederick,Frederick,FREDERICK,MD,21701.0,Failure to Pay Rent,D-111-LT-24-000397,,2024.0,
342278,2024-09-12,Petition - For Warrant of Restitution Filed,,Frederick,Frederick,FREDERICK,MD,21701.0,Failure to Pay Rent,D-111-LT-24-000398,,2024.0,
342279,2024-09-12,Petition - For Warrant of Restitution Filed,,Frederick,Frederick,FREDERICK,MD,21701.0,Failure to Pay Rent,D-111-LT-24-000399,,2024.0,
342280,2024-09-12,Petition - For Warrant of Restitution Filed,,Frederick,Frederick,FREDERICK,MD,21701.0,Failure to Pay Rent,D-111-LT-24-000400,,2024.0,
342281,2024-09-12,Petition - For Warrant of Restitution Filed,Petition for Warrant of Restitution,Harford,Harford,Edgewood,MD,21040.0,Failure to Pay Rent,D-09-LT-24-27692-001,,2024.0,
342282,2024-09-12,Petition - For Warrant of Restitution Filed,Petition for Warrant of Restitution,Harford,Harford,Aberdeen,MD,21001.0,Wrongful Detainer,D-09-CV-24-012426,,2024.0,
342283,2024-09-12,Petition - For Warrant of Restitution Filed,,Harford,Harford,Aberdeen,MD,21001.0,Failure to Pay Rent,D-09-LT-24-29082-002,,2024.0,
342284,2024-09-12,Petition - For Warrant of Restitution Filed,,Harford,Harford,Aberdeen,MD,21001.0,Failure to Pay Rent,D-09-LT-24-29082-005,,2024.0,
342285,2024-09-12,Petition - For Warrant of Restitution Filed,Juan Calderon vs Renaissance Hils Ellicott LP,Howard,Howard,Ellicott City,MD,21043.0,Failure to Pay Rent,D-101-LT-24-19406-017,,2024.0,
342286,2024-09-12,Petition - For Warrant of Restitution Filed,BBSG::Warrant of Restitution,Howard,Howard,Columbia,MD,21044.0,Failure to Pay Rent,D-101-LT-24-23519-015,,2024.0,
342287,2024-09-12,Petition - For Warrant of Restitution Filed,BBSG::Warrant of Restitution,Howard,Howard,Columbia,MD,21044.0,Failure to Pay Rent,D-101-LT-24-23519-019,,2024.0,
342288,2024-09-12,Petition - For Warrant of Restitution Filed,BBSG::Warrant of Restitution,Howard,Howard,Columbia,MD,21044.0,Failure to Pay Rent,D-101-LT-24-23519-024,,2024.0,
342289,2024-09-12,Petition - For Warrant of Restitution Filed,BBSG::Warrant of Restitution,Howard,Howard,Columbia,MD,21044.0,Failure to Pay Rent,D-101-LT-24-23519-021,,2024.0,
342290,2024-09-12,Petition - For Warrant of Restitution Filed,BBSG::Warrant of Restitution,Howard,Howard,Columbia,MD,21044.0,Failure to Pay Rent,D-101-LT-24-23519-041,,2024.0,
342291,2024-09-12,Petition - For Warrant of Restitution Filed,BBSG::Warrant of Restitution,Howard,Howard,Columbia,MD,21044.0,Failure to Pay Rent,D-101-LT-24-23519-032,,2024.0,
342292,2024-09-12,Petition - For Warrant of Restitution Filed,BBSG::Warrant of Restitution,Howard,Howard,Columbia,MD,21044.0,Failure to Pay Rent,D-101-LT-24-23519-040,,2024.0,
342293,2024-09-12,Petition - For Warrant of Restitution Filed,BBSG::Warrant of Restitution,Howard,Howard,Columbia,MD,21044.0,Failure to Pay Rent,D-101-LT-24-27104-003,,2024.0,
342294,2024-09-12,Petition - For Warrant of Restitution Filed,BBSG::Warrant of Restitution,Howard,Howard,Columbia,MD,21044.0,Failure to Pay Rent,D-101-LT-24-27104-005,,2024.0,
342295,2024-09-12,Petition - For Warrant of Restitution Filed,BBSG::Warrant of Restitution,Howard,Howard,Columbia,MD,21044.0,Failure to Pay Rent,D-101-LT-24-27104-006,,2024.0,
342296,2024-09-12,Petition - For Warrant of Restitution Filed,BBSG::Warrant of Restitution,Howard,Howard,Columbia,MD,21044.0,Failure to Pay Rent,D-101-LT-24-27104-007,,2024.0,
342297,2024-09-12,Petition - For Warrant of Restitution Filed,BBSG::Warrant of Restitution,Howard,Howard,Columbia,MD,21044.0,Failure to Pay Rent,D-101-LT-24-27104-010,,2024.0,
342298,2024-09-12,Petition - For Warrant of Restitution Filed,BBSG::Warrant of Restitution,Howard,Howard,Columbia,MD,21044.0,Failure to Pay Rent,D-101-LT-24-27104-013,,2024.0,
342299,2024-09-12,Petition - For Warrant of Restitution Filed,BBSG::Warrant of Restitution,Howard,Howard,Columbia,MD,21044.0,Failure to Pay Rent,D-101-LT-24-27104-015,,2024.0,
342300,2024-09-12,Petition - For Warrant of Restitution Filed,BBSG::Warrant of Restitution,Howard,Howard,Columbia,MD,21044.0,Failure to Pay Rent,D-101-LT-24-27104-019,,2024.0,
342301,2024-09-12,Petition - For Warrant of Restitution Filed,BBSG::Warrant of Restitution,Howard,Howard,Columbia,MD,21044.0,Failure to Pay Rent,D-101-LT-24-27104-025,,2024.0,
342302,2024-09-12,Petition - For Warrant of Restitution Filed,BBSG::Warrant of Restitution,Howard,Howard,Columbia,MD,21044.0,Failure to Pay Rent,D-101-LT-24-27104-023,,2024.0,
342303,2024-09-12,Petition - For Warrant of Restitution Filed,BBSG::Warrant of Restitution,Howard,Howard,Columbia,MD,21044.0,Failure to Pay Rent,D-101-LT-24-27104-024,,2024.0,
342304,2024-09-12,Petition - For Warrant of Restitution Filed,BBSG::Warrant of Restitution,Howard,Howard,Columbia,MD,21044.0,Failure to Pay Rent,D-101-LT-24-27104-017,,2024.0,
342305,2024-09-12,Petition - For Warrant of Restitution Filed,BBSG::Warrant of Restitution,Howard,Howard,Columbia,MD,21044.0,Failure to Pay Rent,D-101-LT-24-27104-029,,2024.0,
342306,2024-09-12,Petition - For Warrant of Restitution Filed,BBSG::Warrant of Restitution,Howard,Howard,Columbia,MD,21044.0,Failure to Pay Rent,D-101-LT-24-27104-030,,2024.0,
342307,2024-09-12,Petition - For Warrant of Restitution Filed,Writ,Howard,Howard,ELLICOTT CITY,MD,21043.0,Failure to Pay Rent,D-101-LT-24-27844-006,,2024.0,
342308,2024-09-12,Petition - For Warrant of Restitution Filed,OFFIT::Warrant of Restitution,Montgomery,Rockville,Rockville,MD,20850.0,Failure to Pay Rent,D-06-LT-24-20768-005,,2024.0,
342309,2024-09-12,Petition - For Warrant of Restitution Filed,FIXING ERROR NOTICE,Montgomery,Rockville,GERMANTOWN,MD,20876.0,Failure to Pay Rent,D-061-LT-24-001598,,2024.0,
342310,2024-09-12,Petition - For Warrant of Restitution Filed,Petition for Warrant of Restitution,Montgomery,Rockville,Gaithersburg,MD,20879.0,Wrongful Detainer,D-06-CV-24-016404,,2024.0,
342311,2024-09-12,Petition - For Warrant of Restitution Filed,Petition for Warrant of Restitution,Montgomery,Rockville,Gaithersburg,MD,20879.0,Wrongful Detainer,D-06-CV-24-016406,,2024.0,
342312,2024-09-12,Petition - For Warrant of Restitution Filed,Petition for Warrant of Restitution,Montgomery,Rockville,Gaithersburg,MD,20879.0,Wrongful Detainer,D-06-CV-24-016408,,2024.0,
342313,2024-09-12,Petition - For Warrant of Restitution Filed,OFFIT::Warrant of Restitution,Montgomery,Rockville,Silver Spring,MD,20902.0,Failure to Pay Rent,D-06-LT-24-24209-028,,2024.0,
342314,2024-09-12,Petition - For Warrant of Restitution Filed,Petition for Warrant of Restitution,Montgomery,Rockville,Germantown,MD,20876.0,Wrongful Detainer,D-06-CV-24-018475,,2024.0,
342315,2024-09-12,Petition - For Warrant of Restitution Filed,Petition for Warrant of Restitution,Montgomery,Rockville,SILVER SPRING,MD,20902.0,Tenant Holding Over,D-06-CV-24-018909,,2024.0,
342316,2024-09-12,Petition - For Warrant of Restitution Filed,,Montgomery,Rockville,GAITHERSBURG,MD,20877.0,Failure to Pay Rent,D-061-LT-24-001724,,2024.0,
342317,2024-09-12,Petition - For Warrant of Restitution Filed,,Montgomery,Rockville,GAITHERSBURG,MD,20877.0,Failure to Pay Rent,D-061-LT-24-001725,,2024.0,
342318,2024-09-12,Petition - For Warrant of Restitution Filed,,Montgomery,Rockville,LANHAM,MD,20877.0,Failure to Pay Rent,D-061-LT-24-001726,,2024.0,
342319,2024-09-12,Petition - For Warrant of Restitution Filed,BBSG::Warrant of Restitution,Montgomery,Rockville,Silver Spring,MD,20906.0,Failure to Pay Rent,D-06-LT-24-25792-001,,2024.0,
342320,2024-09-12,Petition - For Warrant of Restitution Filed,OFFIT::Warrant of Restitution,Montgomery,Rockville,Silver Spring,MD,20902.0,Failure to Pay Rent,D-06-LT-24-26077-013,,2024.0,
342321,2024-09-12,Petition - For Warrant of Restitution Filed,WRIT,Montgomery,Rockville,Clarksburg,MD,20871.0,Failure to Pay Rent,D-06-LT-24-26162-011,,2024.0,
342322,2024-09-12,Petition - For Warrant of Restitution Filed,WRIT,Montgomery,Rockville,Clarksburg,MD,20871.0,Failure to Pay Rent,D-06-LT-24-26162-007,,2024.0,
342323,2024-09-12,Petition - For Warrant of Restitution Filed,WRIT,Montgomery,Rockville,Clarksburg,MD,20871.0,Failure to Pay Rent,D-06-LT-24-26162-006,,2024.0,
342324,2024-09-12,Petition - For Warrant of Restitution Filed,OFFIT::Warrant of Restitution,Montgomery,Rockville,Rockville,MD,20850.0,Failure to Pay Rent,D-06-LT-24-26186-002,,2024.0,
342325,2024-09-12,Petition - For Warrant of Restitution Filed,OFFIT::Warrant of Restitution,Montgomery,Rockville,Rockville,MD,20850.0,Failure to Pay Rent,D-06-LT-24-26186-004,,2024.0,
342326,2024-09-12,Petition - For Warrant of Restitution Filed,OFFIT::Warrant of Restitution,Montgomery,Rockville,Rockville,MD,20850.0,Failure to Pay Rent,D-06-LT-24-26186-007,,2024.0,
342327,2024-09-12,Petition - For Warrant of Restitution Filed,OFFIT::Warrant of Restitution,Montgomery,Rockville,Rockville,MD,20850.0,Failure to Pay Rent,D-06-LT-24-26186-008,,2024.0,
342328,2024-09-12,Petition - For Warrant of Restitution Filed,OFFIT::Warrant of Restitution,Montgomery,Rockville,Rockville,MD,20850.0,Failure to Pay Rent,D-06-LT-24-26186-013,,2024.0,
342329,2024-09-12,Petition - For Warrant of Restitution Filed,OFFIT::Warrant of Restitution,Montgomery,Rockville,Rockville,MD,20850.0,Failure to Pay Rent,D-06-LT-24-26186-009,,2024.0,
342330,2024-09-12,Petition - For Warrant of Restitution Filed,OFFIT::Warrant of Restitution,Montgomery,Rockville,Silver Spring,MD,20910.0,Failure to Pay Rent,D-06-LT-24-26322-004,,2024.0,
342331,2024-09-12,Petition - For Warrant of Restitution Filed,OFFIT::Warrant of Restitution,Montgomery,Rockville,Silver Spring,MD,20910.0,Failure to Pay Rent,D-06-LT-24-26322-001,,2024.0,
342332,2024-09-12,Petition - For Warrant of Restitution Filed,OFFIT::Warrant of Restitution,Montgomery,Rockville,Silver Spring,MD,20910.0,Failure to Pay Rent,D-06-LT-24-26322-012,,2024.0,
342333,2024-09-12,Petition - For Warrant of Restitution Filed,OFFIT::Warrant of Restitution,Montgomery,Rockville,Silver Spring,MD,20910.0,Failure to Pay Rent,D-06-LT-24-26322-011,,2024.0,
342334,2024-09-12,Petition - For Warrant of Restitution Filed,Petition for Warrant of Restitution/Diaz Diaz Aparicia,Montgomery,Rockville,SILVER SPRING,MD,20904.0,Failure to Pay Rent,D-061-LT-24-001738,,2024.0,
342335,2024-09-12,Petition - For Warrant of Restitution Filed,Petition for Warrant of Restitution/Odette Anderson,Montgomery,Rockville,SILVER SPRING,MD,20904.0,Failure to Pay Rent,D-061-LT-24-001739,,2024.0,
342336,2024-09-12,Petition - For Warrant of Restitution Filed,OFFIT::Warrant of Restitution,Montgomery,Rockville,Rockville,MD,20850.0,Failure to Pay Rent,D-06-LT-24-26635-001,,2024.0,
342337,2024-09-12,Petition - For Warrant of Restitution Filed,Petition for Warrant of Restitution Ryan Goodwin,Montgomery,Rockville,SILVER SPRING,MD,20904.0,Failure to Pay Rent,D-061-LT-24-001758,,2024.0,
342338,2024-09-12,Petition - For Warrant of Restitution Filed,Petition for Warrant of Restitution- Rosa Tabio Rodriguez,Montgomery,Rockville,SILVER SPRING,MD,20904.0,Failure to Pay Rent,D-061-LT-24-001761,,2024.0,
342339,2024-09-12,Petition - For Warrant of Restitution Filed,BBSG::Warrant of Restitution,Montgomery,Rockville,Silver Spring,MD,20906.0,Failure to Pay Rent,D-06-LT-24-26815-001,,2024.0,
342340,2024-09-12,Petition - For Warrant of Restitution Filed,BBSG::Warrant of Restitution,Montgomery,Rockville,Silver Spring,MD,20906.0,Failure to Pay Rent,D-06-LT-24-26817-002,,2024.0,
342341,2024-09-12,Petition - For Warrant of Restitution Filed,BBSG::Warrant of Restitution,Montgomery,Rockville,Gaithersburg,MD,20877.0,Failure to Pay Rent,D-06-LT-24-26821-016,,2024.0,
342342,2024-09-12,Petition - For Warrant of Restitution Filed,BBSG::Warrant of Restitution,Montgomery,Rockville,Silver Spring,MD,20910.0,Failure to Pay Rent,D-06-LT-24-27160-001,,2024.0,
342343,2024-09-12,Petition - For Warrant of Restitution Filed,BBSG::Warrant of Restitution,Montgomery,Rockville,Silver Spring,MD,20910.0,Failure to Pay Rent,D-06-LT-24-27160-004,,2024.0,
342344,2024-09-12,Petition - For Warrant of Restitution Filed,BBSG::Warrant of Restitution,Montgomery,Rockville,Silver Spring,MD,20910.0,Failure to Pay Rent,D-06-LT-24-27160-007,,2024.0,
342345,2024-09-12,Petition - For Warrant of Restitution Filed,BBSG::Warrant of Restitution,Montgomery,Rockville,Silver Spring,MD,20910.0,Failure to Pay Rent,D-06-LT-24-27160-006,,2024.0,
342346,2024-09-12,Petition - For Warrant of Restitution Filed,Warrant of Restitution,Prince George's,Hyattsville,Capitol Heights,MD,20743.0,Failure to Pay Rent,D-05-LT-24-22242-001,,2024.0,
342347,2024-09-12,Petition - For Warrant of Restitution Filed,Petition for Warrant of Restitution,Prince George's,Hyattsville,Oxon Hill,MD,20745.0,Failure to Pay Rent,D-05-LT-24-22280-001,,2024.0,
